height;avgdepth
212;0,450406
194;0,529323
259;0,416235
171;0,208936
242;0,318117
54;0,824843
181;0,016562
96;0,011259
210;0,646111
172;0,864617
209;0,118634
38;0,909130
240;0,712575
93;0,849016
100;0,000000
159;0,834206
268;0,527173
266;0,395276
169;0,605065
69;0,908959
278;0,514337
119;0,292680
193;0,203329
237;0,821930
116;0,775506
103;0,939576
94;0,817763
49;0,000000
248;0,747043
250;0,174746
213;0,697305
169;0,854309
184;0,210847
203;0,624975
75;0,000000
135;0,148829
199;0,851779
206;0,470660
130;0,713321
238;0,278839
222;0,320950
190;0,778399
178;0,918172
271;0,595681
180;0,475076
273;0,621158
171;0,595857
287;0,631636
150;0,523455
91;0,000000
210;0,451308
58;0,088433
81;0,000000
155;0,856697
223;0,791708
210;0,396442
244;0,604053
239;0,248115
75;0,896758
245;0,525979
212;0,504611
80;0,116594
161;0,706469
122;0,000000
55;0,000000
174;0,489019
105;0,000000
165;0,396787
74;0,000000
232;0,745141
146;0,713419
164;0,858302
112;0,022755
209;0,881963
134;0,179658
202;0,540222
113;0,921932
190;0,091377
173;0,334773
120;0,939921
67;0,411621
200;0,383310
74;0,326094
270;0,485274
83;0,822818
212;0,403627
222;0,618993
203;0,317739
82;0,210708
43;0,859342
104;0,541353
149;0,848624
278;0,617220
213;0,303072
191;0,856298
154;0,092000
182;0,765944
236;0,712861
82;0,817654
131;0,452165
48;0,791470
172;0,717155
104;0,315550
270;0,457525
64;0,000000
57;0,832786
39;0,000000
147;0,106008
172;0,498762
139;0,784249
227;0,454938
266;0,622822
174;0,284318
268;0,418506
151;0,856347
49;0,895275
145;0,374378
187;0,513304
44;0,934674
151;0,498045
38;0,078808
162;0,712660
204;0,829687
130;0,426119
154;0,841006
95;0,811257
157;0,085465
263;0,557389
64;0,813659
161;0,002416
147;0,367516
267;0,491253
113;0,921354
271;0,374404
51;0,000000
240;0,326022
252;0,471113
92;0,765157
242;0,564260
122;0,855426
97;0,856676
94;0,595135
208;0,879823
133;0,105955
181;0,802034
228;0,857987
198;0,481822
68;0,000000
72;0,854326
127;0,149313
196;0,323254
139;0,820231
34;0,682510
164;0,286881
115;0,357587
233;0,253313
234;0,676614
40;0,890595
169;0,479858
199;0,175608
86;0,827610
147;0,030991
67;0,885316
118;0,834967
96;0,950592
76;0,042646
153;0,140676
82;0,734767
56;0,506583
52;0,007158
276;0,445460
85;0,738400
177;0,840086
238;0,516840
203;0,385240
104;0,819027
151;0,818966
78;0,322923
72;0,000000
272;0,682509
144;0,420974
248;0,425932
160;0,830624
137;0,916990
63;0,271455
135;0,741203
151;0,385405
202;0,710707
241;0,436060
112;0,833576
58;0,904123
100;0,919887
139;0,152289
57;0,654268
98;0,839383
85;0,013714
171;0,358653
265;0,566829
64;0,667772
151;0,061850
157;0,065951
110;0,718692
168;0,306561
168;0,347420
88;0,209491
81;0,489044
207;0,540286
242;0,662851
98;0,852207
88;0,523651
82;0,825217
163;0,529605
57;0,000000
89;0,000000
212;0,531805
158;0,168584
151;0,794874
190;0,767936
185;0,799070
254;0,514168
145;0,964411
269;0,597058
202;0,214894
141;0,646594
69;0,069892
58;0,448075
244;0,652142
63;0,317344
129;0,854941
108;0,000000
106;0,543265
252;0,402996
47;0,895351
163;0,815045
104;0,795331
93;0,799583
69;0,546860
177;0,713356
209;0,346366
96;0,000000
169;0,618564
113;0,000000
190;0,741455
70;0,837994
105;0,331422
244;0,536309
92;0,899151
33;0,865155
142;0,121749
40;0,000000
239;0,324658
252;0,392840
268;0,232742
249;0,646182
160;0,888119
67;0,886390
56;0,864485
278;0,510876
80;0,000000
40;0,889702
154;0,848965
191;0,617269
95;0,787777
90;0,085504
234;0,257119
272;0,539583
113;0,871716
137;0,745578
137;0,859360
232;0,682784
263;0,506831
68;0,868218
43;0,816753
123;0,020120
137;0,551600
49;0,886266
144;0,811690
189;0,363542
255;0,526600
75;0,851494
171;0,732241
225;0,349351
253;0,642977
73;0,879772
101;0,715908
214;0,718595
148;0,837718
92;0,763583
167;0,219889
100;0,075023
114;0,663813
253;0,521028
72;0,893790
179;0,128368
80;0,813451
243;0,583195
194;0,512922
71;0,833134
34;0,309491
173;0,747851
115;0,808081
177;0,642280
201;0,168376
113;0,000000
104;0,126544
233;0,846984
113;0,886015
136;0,119709
36;0,800217
141;0,856877
105;0,853539
242;0,825840
101;0,796201
246;0,416808
142;0,400298
199;0,689029
91;0,165424
102;0,000000
34;0,891681
212;0,330623
60;0,862788
57;0,000000
48;0,000000
139;0,737391
201;0,749095
96;0,480946
59;0,000000
231;0,611764
156;0,837373
83;0,000000
211;0,873344
230;0,213399
61;0,000000
49;0,862730
250;0,591702
124;0,006994
237;0,495881
281;0,398943
187;0,777192
145;0,274714
261;0,401517
96;0,124184
70;0,000000
219;0,779415
156;0,694373
270;0,513064
230;0,577106
166;0,926273
242;0,524905
207;0,475207
195;0,831857
53;0,000000
90;0,509935
247;0,594980
65;0,879356
58;0,562245
51;0,707684
56;0,946402
252;0,393916
47;0,857879
33;0,760357
205;0,520549
249;0,437502
54;0,346615
223;0,911459
162;0,537201
259;0,325082
64;0,000000
134;0,937901
59;0,000000
249;0,709947
239;0,173027
202;0,392391
96;0,235872
119;0,377997
210;0,385076
123;0,195688
252;0,579365
75;0,000000
159;0,824147
284;0,328386
154;0,240431
146;0,770186
286;0,451383
130;0,838607
61;0,000000
199;0,202437
181;0,340984
36;0,895558
47;0,455710
100;0,563517
273;0,489637
51;0,670092
61;0,935640
116;0,278450
250;0,534506
267;0,505453
136;0,369003
164;0,931281
88;0,215752
195;0,311740
240;0,823384
256;0,581496
47;0,838331
187;0,255059
88;0,099119
227;0,417367
282;0,445386
223;0,475226
59;0,781882
57;0,747717
107;0,862260
272;0,454234
211;0,609452
208;0,575845
201;0,606639
242;0,512924
66;0,438734
197;0,149950
175;0,882196
112;0,779301
108;0,888000
218;0,931334
248;0,635751
244;0,803246
203;0,573674
284;0,451219
283;0,674497
71;0,000000
137;0,864957
140;0,590243
252;0,493446
110;0,805509
178;0,572169
222;0,757536
194;0,494452
58;0,000000
83;0,856345
221;0,496990
109;0,109923
237;0,390501
267;0,539193
143;0,842206
242;0,212971
198;0,309863
102;0,000000
173;0,609441
188;0,043957
63;0,831899
49;0,901430
232;0,883629
183;0,786389
47;0,000000
84;0,909765
219;0,413749
229;0,710330
79;0,000000
276;0,543966
210;0,700407
231;0,311741
82;0,347311
268;0,374713
197;0,793978
188;0,267890
229;0,675638
194;0,177086
260;0,742889
33;0,904752
157;0,000000
155;0,722870
258;0,655965
58;0,899571
273;0,493899
81;0,253615
209;0,671741
67;0,891484
201;0,050946
181;0,261324
223;0,474626
213;0,654473
231;0,668178
110;0,336793
172;0,771777
144;0,110244
87;0,000000
164;0,467657
44;0,153440
230;0,771345
153;0,493471
167;0,243358
267;0,658556
275;0,513110
92;0,836635
271;0,645119
193;0,152362
243;0,451471
148;0,625037
262;0,632432
127;0,836898
38;0,910143
45;0,906811
156;0,824375
176;0,766166
268;0,473856
257;0,506464
191;0,312881
44;0,000000
201;0,786001
34;0,731787
47;0,000000
237;0,690916
210;0,470524
76;0,035008
176;0,878150
278;0,536270
84;0,876086
79;0,429354
137;0,856483
285;0,696274
137;0,398254
151;0,306049
255;0,268349
91;0,860145
169;0,619378
163;0,317997
67;0,000000
242;0,745463
131;0,310275
205;0,566526
175;0,664951
148;0,449063
211;0,659908
254;0,557511
99;0,890764
128;0,231568
99;0,549129
122;0,825989
125;0,810389
118;0,695164
203;0,484119
222;0,308214
181;0,791514
115;0,074022
285;0,451449
140;0,409476
176;0,253939
42;0,568953
38;0,843687
95;0,428302
212;0,767633
120;0,054182
186;0,672716
255;0,367726
206;0,704251
39;0,668112
131;0,449699
181;0,255821
34;0,209469
51;0,807555
239;0,310291
159;0,697386
271;0,208618
70;0,864935
82;0,317149
247;0,350654
239;0,290229
88;0,331580
181;0,690759
36;0,882059
229;0,713737
230;0,845168
64;0,333024
209;0,497390
162;0,223583
234;0,509919
150;0,823701
179;0,416144
232;0,405371
153;0,847756
209;0,740305
69;0,472442
227;0,352482
166;0,345174
73;0,425482
287;0,437634
219;0,693288
251;0,405803
190;0,336811
126;0,872698
52;0,890197
62;0,739915
255;0,592375
248;0,320656
149;0,433541
238;0,359751
167;0,427912
245;0,294616
204;0,631453
100;0,000000
80;0,110535
55;0,901072
138;0,306241
62;0,000000
155;0,804463
59;0,000000
138;0,509545
275;0,541905
225;0,402351
146;0,630060
69;0,836647
263;0,497267
233;0,465667
254;0,668508
189;0,102779
287;0,575172
116;0,866805
128;0,373200
133;0,051546
243;0,370329
154;0,596061
86;0,000000
249;0,355951
249;0,813344
253;0,639713
32;0,919683
98;0,892502
266;0,595323
135;0,767822
151;0,803722
216;0,688666
189;0,791020
178;0,456558
269;0,439189
160;0,261751
144;0,811819
256;0,387279
154;0,879259
136;0,665238
172;0,160556
260;0,726249
223;0,669113
93;0,895535
163;0,746597
173;0,572706
286;0,547618
110;0,911067
40;0,000000
67;0,072140
229;0,438098
246;0,257890
148;0,177402
272;0,549931
88;0,508476
262;0,623086
128;0,439537
93;0,613886
193;0,466693
206;0,858658
114;0,864374
202;0,680322
149;0,796631
199;0,888444
65;0,936196
170;0,825064
263;0,615064
57;0,062735
37;0,000000
134;0,773572
204;0,257631
215;0,682873
124;0,128906
67;0,000000
62;0,000000
254;0,564243
165;0,792143
262;0,455600
192;0,459514
92;0,820500
119;0,747546
131;0,138881
54;0,046020
204;0,452453
132;0,139885
164;0,460786
230;0,661966
97;0,019551
125;0,877867
229;0,709448
217;0,383347
174;0,681902
59;0,119154
113;0,908608
69;0,307776
55;0,791168
131;0,623210
271;0,527303
66;0,790190
134;0,279050
120;0,856118
238;0,724902
141;0,855082
79;0,872651
41;0,000000
227;0,346804
208;0,453795
277;0,312397
83;0,000000
269;0,425705
180;0,869325
179;0,300247
168;0,546624
128;0,379317
169;0,173419
108;0,879499
155;0,321048
240;0,350895
38;0,000000
210;0,745934
182;0,711212
218;0,499170
219;0,155410
96;0,463026
97;0,219190
200;0,612267
162;0,515781
208;0,870684
40;0,000000
150;0,921658
151;0,925386
262;0,385904
275;0,558606
141;0,693857
117;0,823653
52;0,810212
60;0,854615
49;0,753305
178;0,521203
57;0,000000
102;0,818450
241;0,463283
141;0,527545
176;0,510065
258;0,823727
114;0,564517
150;0,821665
171;0,581063
97;0,400679
178;0,292839
206;0,327364
137;0,507694
134;0,811184
182;0,256840
84;0,382656
252;0,552170
275;0,345817
283;0,696671
102;0,795490
260;0,697432
82;0,834686
104;0,869245
228;0,369661
197;0,614156
132;0,860844
261;0,400146
126;0,384713
126;0,830832
130;0,014615
210;0,354184
268;0,610092
279;0,565240
104;0,293045
240;0,392402
67;0,564332
166;0,830222
93;0,243904
227;0,762770
217;0,893917
268;0,456280
40;0,000000
77;0,247171
234;0,358245
34;0,000000
101;0,853382
53;0,870205
85;0,534442
263;0,740531
266;0,815700
287;0,510879
45;0,486762
284;0,634207
200;0,870403
97;0,724262
227;0,902636
197;0,446640
284;0,487301
177;0,591756
164;0,624310
204;0,391946
46;0,928606
261;0,692704
212;0,408617
169;0,846223
166;0,855306
221;0,854365
56;0,827085
265;0,648682
49;0,000000
168;0,901026
244;0,383881
230;0,495270
123;0,842108
279;0,801330
151;0,511677
70;0,416727
135;0,356205
172;0,439459
250;0,609996
35;0,822182
113;0,000000
44;0,000000
205;0,607451
47;0,000000
111;0,271666
280;0,624419
170;0,800119
271;0,473317
42;0,000000
176;0,850227
64;0,287627
104;0,447464
228;0,808682
111;0,804978
46;0,885746
236;0,644528
142;0,690543
145;0,409220
203;0,649090
234;0,556362
182;0,782845
216;0,288263
113;0,829446
89;0,000000
225;0,392078
198;0,766527
73;0,522143
89;0,000000
119;0,857326
238;0,566311
87;0,803873
174;0,590614
195;0,521071
155;0,895575
106;0,501695
198;0,407744
275;0,571822
231;0,445276
126;0,324858
241;0,880969
102;0,350749
191;0,452283
151;0,316040
73;0,000000
128;0,447755
248;0,514202
121;0,848719
82;0,830643
156;0,362912
134;0,014229
209;0,262675
218;0,547282
117;0,895733
108;0,043697
89;0,025939
127;0,421863
104;0,140678
105;0,753547
40;0,867932
55;0,782805
203;0,375635
109;0,471562
78;0,127737
167;0,773586
264;0,530968
241;0,701430
203;0,188089
267;0,511317
135;0,351672
246;0,380648
44;0,908266
187;0,831096
141;0,384096
56;0,000000
189;0,424023
253;0,233761
110;0,923856
55;0,067330
170;0,503052
63;0,889544
287;0,402526
188;0,611926
117;0,883205
63;0,000000
88;0,061079
81;0,749438
48;0,850114
279;0,586648
65;0,842019
246;0,624205
217;0,379646
158;0,456419
287;0,354788
145;0,802828
203;0,296594
198;0,644629
136;0,574553
34;0,552045
259;0,449835
35;0,000000
60;0,426589
137;0,831108
173;0,761506
189;0,675127
34;0,799488
200;0,630736
242;0,706839
120;0,798755
49;0,816285
126;0,267855
37;0,000000
140;0,855619
283;0,531938
48;0,000000
185;0,900620
59;0,000000
222;0,072522
250;0,620565
270;0,481364
143;0,872804
164;0,623277
59;0,493950
142;0,354260
211;0,286580
71;0,000000
176;0,800968
275;0,548864
178;0,883081
94;0,915816
54;0,000000
211;0,413505
267;0,571192
141;0,431056
167;0,184053
112;0,608511
131;0,241367
176;0,794674
195;0,288674
197;0,207853
228;0,612395
218;0,520252
121;0,940951
262;0,629217
39;0,925204
204;0,440097
211;0,142832
265;0,321408
252;0,428003
146;0,061058
139;0,804546
166;0,162064
228;0,344370
76;0,860440
187;0,309866
245;0,568350
262;0,494091
84;0,219511
215;0,921203
134;0,731366
239;0,636366
73;0,000000
211;0,538400
201;0,828972
163;0,003255
74;0,810401
163;0,741127
36;0,918623
245;0,513694
272;0,249843
52;0,000000
49;0,000000
102;0,822773
44;0,000000
53;0,000000
131;0,453425
134;0,446103
169;0,573454
32;0,000000
272;0,549742
142;0,064233
41;0,899002
281;0,818863
177;0,919847
93;0,000000
236;0,745594
91;0,000000
112;0,669738
232;0,523746
49;0,714649
248;0,346974
282;0,498126
85;0,353878
154;0,609208
283;0,540264
205;0,511692
121;0,347461
89;0,357578
120;0,002736
195;0,527468
264;0,332171
181;0,190228
117;0,555618
247;0,398920
218;0,240356
277;0,803076
91;0,755852
282;0,578610
248;0,330241
91;0,861440
57;0,000000
97;0,953954
167;0,697578
86;0,879607
140;0,835719
114;0,029636
188;0,802019
124;0,000000
120;0,852657
154;0,223124
150;0,842587
227;0,202142
100;0,011234
49;0,898592
230;0,712680
42;0,000000
98;0,141782
208;0,858972
150;0,596159
141;0,750728
239;0,495513
238;0,399536
142;0,919693
139;0,863915
50;0,680191
282;0,596466
204;0,255653
251;0,262815
237;0,464182
107;0,866215
181;0,240589
140;0,027654
225;0,626360
254;0,557879
173;0,446458
169;0,376202
158;0,934483
250;0,833666
266;0,469748
141;0,663014
154;0,738486
61;0,886587
236;0,641902
156;0,808802
273;0,730876
180;0,497476
236;0,664714
105;0,000000
105;0,000000
165;0,517569
181;0,457017
163;0,544259
166;0,863269
203;0,774203
201;0,689165
257;0,441563
143;0,504371
188;0,509168
216;0,900434
119;0,455229
188;0,646573
68;0,902273
62;0,836666
79;0,054370
63;0,000000
206;0,855939
56;0,520353
235;0,615327
143;0,354709
33;0,891965
178;0,759983
237;0,402932
284;0,544144
142;0,619307
188;0,620351
195;0,420254
75;0,812242
144;0,226397
256;0,643595
108;0,268255
76;0,887507
76;0,887359
90;0,705617
81;0,241654
78;0,867611
84;0,405122
150;0,507047
44;0,421272
92;0,373823
131;0,850239
37;0,193006
91;0,654034
193;0,784677
286;0,561535
78;0,900525
199;0,327631
221;0,391232
130;0,931466
71;0,547097
118;0,021895
174;0,444384
234;0,272751
271;0,594337
93;0,862875
46;0,881348
230;0,351115
77;0,886858
84;0,890699
218;0,224609
252;0,741168
245;0,295211
81;0,153628
218;0,741670
237;0,434941
284;0,596030
110;0,394533
82;0,240644
230;0,505264
54;0,808632
130;0,000000
120;0,845231
285;0,459661
54;0,488943
47;0,000000
56;0,000000
135;0,838535
81;0,888464
148;0,769859
72;0,791261
32;0,772729
203;0,425675
237;0,404329
164;0,849837
274;0,643881
54;0,873209
66;0,890019
165;0,941826
145;0,803859
276;0,589751
249;0,651280
253;0,268322
238;0,460252
230;0,304220
189;0,051406
157;0,915473
147;0,151921
115;0,000000
67;0,854066
268;0,372510
101;0,000000
124;0,068828
132;0,785070
182;0,834274
248;0,532719
68;0,034137
85;0,891433
172;0,036072
272;0,412029
115;0,124501
205;0,510592
197;0,860992
107;0,640736
83;0,841636
178;0,375759
100;0,720898
212;0,916206
176;0,879424
212;0,361036
60;0,846038
178;0,859873
230;0,580000
98;0,335299
176;0,618750
186;0,568324
54;0,148073
161;0,256936
119;0,000000
79;0,000000
249;0,257753
137;0,805346
246;0,498439
109;0,881506
40;0,035456
222;0,141647
247;0,412044
38;0,476338
125;0,063183
286;0,483060
137;0,280146
108;0,326795
218;0,466855
255;0,650871
122;0,288366
201;0,461397
103;0,873194
133;0,365740
89;0,000000
55;0,862222
143;0,573819
112;0,329557
221;0,811855
109;0,817593
178;0,870887
214;0,372780
159;0,792850
49;0,833678
59;0,000000
157;0,371788
107;0,552178
108;0,480695
271;0,477469
194;0,109098
282;0,492023
145;0,688665
277;0,443498
55;0,882531
141;0,920087
280;0,565782
106;0,906437
90;0,788115
132;0,663284
50;0,281695
96;0,338042
130;0,848223
194;0,852355
213;0,451467
142;0,320043
72;0,000000
275;0,306429
250;0,542831
257;0,434107
277;0,671334
113;0,105708
185;0,243838
245;0,442621
214;0,152662
281;0,485772
185;0,921416
39;0,859572
254;0,596481
90;0,000000
220;0,367576
281;0,572940
89;0,193536
63;0,729038
119;0,552463
232;0,817032
257;0,523062
197;0,525069
231;0,594220
35;0,000000
81;0,879159
